id,agency_name,agency_website,client_name,client_website,evidence_url,evidence_text,extraction_method,confidence,verification_status,territory
2284,Advocate Art,https://www.advocate-art.com/,Artist Feature – Aditi Kakade Beaufrand Apr 18 2024,https://www.advocate-art.com/community/2024/04/18/artist-feature-aditi-kakade-beaufrand,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2288,Advocate Art,https://www.advocate-art.com/,Artist Feature – Kevin Payne Jun 24 2024,https://www.advocate-art.com/community/2024/06/24/artist-feature-kevin-payne,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2292,Advocate Art,https://www.advocate-art.com/,Artist Feature – Laura Borio Aug 21 2024,https://www.advocate-art.com/community/2024/08/21/artist-feature-laura-borio,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2296,Advocate Art,https://www.advocate-art.com/,Artist Feature – Sian James Jul 19 2024,https://www.advocate-art.com/community/2024/07/19/artist-feature-sian-james,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2300,Advocate Art,https://www.advocate-art.com/,Artist Feature – Valerya Milovanova Sep 20 2024,https://www.advocate-art.com/community/2024/09/20/artist-feature-valerya-milovanova,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2304,Advocate Art,https://www.advocate-art.com/,Artist Feature: Aditi Kakade Mar 13 2025,https://www.advocate-art.com/community/2025/03/13/artist-feature-aditi-kakade,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2330,Advocate Art,https://www.advocate-art.com/,Artist Feature: Ariyana Taylor May 14 2026,https://www.advocate-art.com/community/2026/05/14/artist-feature-ariyana-taylor,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2335,Advocate Art,https://www.advocate-art.com/,Artist Feature: Cinthya Alvarez Aug 19 2026,https://www.advocate-art.com/community/2026/08/19/Artist-Feature-Cinthya-Alvarez,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2339,Advocate Art,https://www.advocate-art.com/,Artist Feature: Claudia Marianno Feb 17 2025,"https://www.advocate-art.com/community/2025/02/17/This%20month%20we%20highlight%20the%20work%20of%20rising%20star%20illustrator,%20Claudia%20Marianno!",https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2343,Advocate Art,https://www.advocate-art.com/,Artist Feature: Edita Hajdu Oct 22 2025,https://www.advocate-art.com/community/2025/10/22/artist-feature-edita-hajdu,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
1049,Advocate Art,https://www.advocate-art.com/,Artist Feature: Elena Dall'Aglio,https://www.advocate-art.com/brochures/diversity-artists-2026,https://www.advocate-art.com/brochures/diversity-artists-2026,last-users--meta news-list-item last-users--artist,portfolio_h4_text,0.72,machine_extracted_unverified,
2347,Advocate Art,https://www.advocate-art.com/,Artist Feature: Elena Dall'Aglio Nov 26 2025,https://www.advocate-art.com/community/2025/11/26/artist-feature-Elena-DallAglio,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2354,Advocate Art,https://www.advocate-art.com/,Artist Feature: Erin Brown Nov 14 2024,https://www.advocate-art.com/community/2024/11/14/artist-feature-erin-brown-1,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
1056,Advocate Art,https://www.advocate-art.com/,Artist Feature: Facundo Aguirre,https://www.advocate-art.com/brochures/diversity-artists-2026,https://www.advocate-art.com/brochures/diversity-artists-2026,last-users--meta news-list-item last-users--artist,portfolio_h4_text,0.72,machine_extracted_unverified,
2359,Advocate Art,https://www.advocate-art.com/,Artist Feature: Facundo Aguirre Jan 28 2026,https://www.advocate-art.com/community/2026/01/28/featured%20artist%20Facundo%20Aguirre,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2364,Advocate Art,https://www.advocate-art.com/,Artist Feature: Gabriella Galvez Jul 08 2025,https://www.advocate-art.com/community/2025/07/08/artist-feature-gabriella-galvez,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2369,Advocate Art,https://www.advocate-art.com/,Artist Feature: Hung Duc Le May 29 2025,https://www.advocate-art.com/community/2025/05/29/artist-feature-hung-duc-le-1,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2374,Advocate Art,https://www.advocate-art.com/,Artist Feature: Jimena Sánchez Sarquiz Apr 09 2025,https://www.advocate-art.com/community/2025/04/09/artist-feature-jimena-sanchez-sarquiz,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2379,Advocate Art,https://www.advocate-art.com/,Artist Feature: Juliana Eigner Mar 30 2026,https://www.advocate-art.com/community/2026/03/30/artist-feature-juliana-eigner,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2384,Advocate Art,https://www.advocate-art.com/,Artist Feature: Kaley McCabe Jan 20 2025,https://www.advocate-art.com/community/2025/01/20/artist-feature-kaley-mccabe,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2389,Advocate Art,https://www.advocate-art.com/,Artist Feature: Malgorzata Detner Jun 16 2025,https://www.advocate-art.com/community/2025/06/16/artist-feature-malgorzata-detner,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2394,Advocate Art,https://www.advocate-art.com/,Artist Feature: Michelle Simpson Feb 27 2026,https://www.advocate-art.com/community/2026/02/27/artist-feature-michelle-simpson,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2399,Advocate Art,https://www.advocate-art.com/,Artist Feature: Mitchell Toy Jul 09 2026,https://www.advocate-art.com/community/2026/07/09/Artist-Feature-Mitchell-Toy,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2403,Advocate Art,https://www.advocate-art.com/,Artist Feature: Nathan Kwan Jul 30 2026,https://www.advocate-art.com/community/2026/07/30/Artist-Feature-Nathan-Kwan,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2424,Advocate Art,https://www.advocate-art.com/,Artist Feature: Steve James Apr 16 2026,https://www.advocate-art.com/community/2026/04/16/artist-feature-Steve-James,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
2428,Advocate Art,https://www.advocate-art.com/,Artist Feature: Tiemoko Sylla Aug 11 2025,https://www.advocate-art.com/community/2025/08/11/artist-feature-tiemoko-sylla,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item news-list clearfix,portfolio_a_text,0.64,machine_extracted_unverified,
1848,Advocate Art,https://www.advocate-art.com/,Artist Submissions,https://www.advocate-art.com/artists-submissions,https://www.advocate-art.com/artists,nav,portfolio_a_text,0.7,machine_extracted_unverified,
1853,Advocate Art,https://www.advocate-art.com/,artist-day-march-2024,https://www.advocate-art.com/community/category/meet-the-artists,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item,portfolio_image_alt,0.7,machine_extracted_unverified,
1858,Advocate Art,https://www.advocate-art.com/,artist-day-recap-2026,https://www.advocate-art.com/community/category/meet-the-artists,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item,portfolio_image_alt,0.7,machine_extracted_unverified,
1863,Advocate Art,https://www.advocate-art.com/,artist-feature-aditi-kakade,https://www.advocate-art.com/community/category/meet-the-artists,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item,portfolio_image_alt,0.7,machine_extracted_unverified,
1868,Advocate Art,https://www.advocate-art.com/,artist-feature-aditi-kakade-beaufrand,https://www.advocate-art.com/community/category/meet-the-artists,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item,portfolio_image_alt,0.7,machine_extracted_unverified,
1873,Advocate Art,https://www.advocate-art.com/,artist-feature-anuki-lopez-1,https://www.advocate-art.com/community/category/meet-the-artists,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item,portfolio_image_alt,0.7,machine_extracted_unverified,
861,Advocate Art,https://www.advocate-art.com/,artist-feature-ariyana-taylor,https://www.advocate-art.com/,https://www.advocate-art.com/,news-list-item last-users--artist featured-artists-news-list news-list last-users--list clearfix,portfolio_image_alt,0.78,machine_extracted_unverified,
862,Advocate Art,https://www.advocate-art.com/,Artist-Feature-Cinthya-Alvarez,https://www.advocate-art.com/,https://www.advocate-art.com/,news-list-item last-users--artist featured-artists-news-list news-list last-users--list clearfix,portfolio_image_alt,0.78,machine_extracted_unverified,
1881,Advocate Art,https://www.advocate-art.com/,artist-feature-edita-hajdu,https://www.advocate-art.com/community/category/meet-the-artists,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item,portfolio_image_alt,0.7,machine_extracted_unverified,
867,Advocate Art,https://www.advocate-art.com/,artist-feature-Elena-DallAglio,https://www.advocate-art.com/,https://www.advocate-art.com/,news-list-item last-users--artist featured-artists-news-list news-list last-users--list clearfix,portfolio_image_alt,0.78,machine_extracted_unverified,
1889,Advocate Art,https://www.advocate-art.com/,artist-feature-erin-brown-1,https://www.advocate-art.com/community/category/meet-the-artists,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item,portfolio_image_alt,0.7,machine_extracted_unverified,
874,Advocate Art,https://www.advocate-art.com/,artist-feature-finbar-coyle-illustrates-disney-s-zootopia-2,https://www.advocate-art.com/,https://www.advocate-art.com/,news-list-item last-users--artist featured-artists-news-list news-list last-users--list clearfix,portfolio_image_alt,0.78,machine_extracted_unverified,
1894,Advocate Art,https://www.advocate-art.com/,artist-feature-gabriella-galvez,https://www.advocate-art.com/community/category/meet-the-artists,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item,portfolio_image_alt,0.7,machine_extracted_unverified,
1899,Advocate Art,https://www.advocate-art.com/,artist-feature-hung-duc-le-1,https://www.advocate-art.com/community/category/meet-the-artists,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item,portfolio_image_alt,0.7,machine_extracted_unverified,
1904,Advocate Art,https://www.advocate-art.com/,artist-feature-jimena-sanchez-sarquiz,https://www.advocate-art.com/community/category/meet-the-artists,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item,portfolio_image_alt,0.7,machine_extracted_unverified,
878,Advocate Art,https://www.advocate-art.com/,artist-feature-juliana-eigner,https://www.advocate-art.com/,https://www.advocate-art.com/,news-list-item last-users--artist featured-artists-news-list news-list last-users--list clearfix,portfolio_image_alt,0.78,machine_extracted_unverified,
1909,Advocate Art,https://www.advocate-art.com/,artist-feature-kaley-mccabe,https://www.advocate-art.com/community/category/meet-the-artists,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item,portfolio_image_alt,0.7,machine_extracted_unverified,
1914,Advocate Art,https://www.advocate-art.com/,artist-feature-kevin-payne,https://www.advocate-art.com/community/category/meet-the-artists,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item,portfolio_image_alt,0.7,machine_extracted_unverified,
1919,Advocate Art,https://www.advocate-art.com/,artist-feature-laura-borio,https://www.advocate-art.com/community/category/meet-the-artists,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item,portfolio_image_alt,0.7,machine_extracted_unverified,
1924,Advocate Art,https://www.advocate-art.com/,artist-feature-malgorzata-detner,https://www.advocate-art.com/community/category/meet-the-artists,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item,portfolio_image_alt,0.7,machine_extracted_unverified,
1929,Advocate Art,https://www.advocate-art.com/,artist-feature-maria-brzozowska,https://www.advocate-art.com/community/category/meet-the-artists,https://www.advocate-art.com/community/category/meet-the-artists,news-list-item,portfolio_image_alt,0.7,machine_extracted_unverified,
